source,target,value,ip
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,User <*> has exited tty session <*> <*>,0.84282,10.244.71.154
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,User <*> has exited tty session <*> <*>,0.84282,30222-pknspaoh-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Line protocol on Interface <*> changed state to <*>,0.842693,10.244.71.101
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Interface <*> changed state to <*>,0.842693,10.244.71.101
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.842136,60013-arau-aggb01
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.842136,60013-arau-aggb01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.842136,60013-arau-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.842136,60013-arau-aggb01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.84183,bntuer01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.84183,bntuer01-asr9k
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.841633,70038-bktlanjan-aggb1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",System Internal synchronization source is selected.,0.841573,70016-dsradamai-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.841515,70016-dsradamai-aggb01
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.841426,53052-gongbadak-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.841426,30161-tmbktlambir-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.841426,30161-tmbktlambir-acc1
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.841426,30161-tmbktlambir-acc1
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.841426,30161-tmbktlambir-acc1
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.841426,53052-gongbadak-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.841426,53052-gongbadak-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.841426,53052-gongbadak-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,"<*> <*> <*> Temperature high <*> Operating value: <*> C, Threshold value: <*> C.",0.841045,10.240.108.216
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",User <*> has exited tty session <*> <*>,0.840656,60101-kangarkwsp-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.840656,30222-pknspaoh-acc1
Synchronization source TenGigabitEthernet0 <*> <*> status <*> <*> <*> is posted to all selection process.,User <*> has exited tty session <*> <*>,0.840656,10.240.109.120
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.840506,iphuer01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.840506,iphuer01-asr9k
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.71.185
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,10.240.108.184
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.125.47
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,43231-kgcthkahang-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,43231-kgcthkahang-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.108.184
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.55.36
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.71.185
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.55.56
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,70774-bktkucingjeram-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,70774-bktkucingjeram-acc1
User <*> has exited tty session <*> <*>,The system clock has been set.,0.84,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.84,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,cleared CRITICAL xcvr container 0 <*> <*> Transceiver Missing - Link Down,0.84,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.125.49
User <*> has exited tty session <*> <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.84,70661-tmtgkarang-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.55.56
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,10.240.108.184
User <*> has exited tty session <*> <*>,bootflash : <*> space alarm <*>,0.84,70661-tmtgkarang-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.108.184
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.84,60109-kgtoksenik-aggb1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,70733-bt18sgtangkas-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,70733-bt18sgtangkas-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.126.225
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.126.225
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.106.28
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.106.28
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,50036-cherating2-acc1
Number of prefixes received from <*> vpn vrf <*> afi 4 reaches <*> max <*>,User <*> has exited tty session <*> <*>,0.84,atbce01-poi-asr907
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,50036-cherating2-acc1
User <*> has exited tty session <*> <*>,Number of prefixes received from <*> vpn vrf <*> afi 4 reaches <*> max <*>,0.84,atbce01-poi-asr907
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.84,10.240.232.13
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,43158-tputrikulai2-acc1
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Interface <*> changed state to <*>,0.84,56013-tanahmerah-aggb01
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Line protocol on Interface <*> changed state to <*>,0.84,56013-tanahmerah-aggb01
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,43158-tputrikulai2-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.125.49
cleared CRITICAL xcvr container 0 <*> <*> Transceiver Missing - Link Down,User <*> has exited tty session <*> <*>,0.84,70633-tmtelukgong-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,10.240.106.13
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",User <*> has exited tty session <*> <*>,0.84,10.240.109.60
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,0.84,50075-kg_belau-acc1
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,10.240.108.252
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.108.252
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,10.240.106.13
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,10.240.108.252
User <*> has exited tty session <*> <*>,Warning!!! ' quit ' is a hidden command. Use of this command is not recommended supported and will be removed in future.,0.84,10.244.26.30
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.106.99
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.55.40
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.84,10.240.109.60
User <*> has exited tty session <*> <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.84,70633-tmtelukgong-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.55.40
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.108.252
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,60120-padanglalang-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,60120-padanglalang-acc1
"exec timer expired, tty <*> <*> , user <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.84,70024-jbasgmerab-aggb01
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.125.47
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.240.106.27
"exec timer expired, tty <*> <*> , user <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,0.84,kpgce01-poi-asr907
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,10.240.109.133
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.26.167
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,0.84,50091-inderasempurna2-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.84,10.240.109.133
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.106.99
Warning!!! ' quit ' is a hidden command. Use of this command is not recommended supported and will be removed in future.,User <*> has exited tty session <*> <*>,0.84,10.244.26.30
User <*> has exited tty session <*> <*>,cleared CRITICAL xcvr container 0 <*> <*> Transceiver Missing - Link Down,0.84,70633-tmtelukgong-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.26.167
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,50037-cherating-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,10.240.106.16
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,10.240.106.16
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.26.51
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,0.84,50091-inderasempurna2-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.26.51
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.84,50091-inderasempurna2-acc1
"exec timer expired, tty <*> <*> , user <*>",Line protocol on Interface <*> changed state to <*>,0.84,56013-tanahmerah-aggb01
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,10.244.62.175
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,0.84,50091-inderasempurna2-acc1
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",0.84,43231-kgcthkahang-aggb01
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,43231-kgcthkahang-aggb01
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.240.106.27
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.62.175
User <*> has exited tty session <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.84,60116-mofaz-acc1
"exec timer expired, tty <*> <*> , user <*>",User <*> has exited tty session <*> <*>,0.84,10.244.55.125
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,User <*> has exited tty session <*> <*>,0.84,60116-mofaz-acc1
"exec timer expired, tty <*> <*> , user <*>",Interface <*> changed state to <*>,0.84,56013-tanahmerah-aggb01
User <*> has exited tty session <*> <*>,The system clock has been set.,0.84,70633-tmtelukgong-acc1
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.839875,sjyuer01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.839875,sjyuer01-asr9k
sent to neighbor <*> 4 0 hold time expired 0 bytes,System Internal synchronization source is selected.,0.839751,70016-dsradamai-aggb01
LDP Neighbor <*> <*> is UP,System Internal synchronization source is selected.,0.839751,70016-dsradamai-aggb01
neighbor <*> <*> Down BGP Notification <*>,System Internal synchronization source is selected.,0.839751,70016-dsradamai-aggb01
received from neighbor <*> active 2 8 no supported AFI SAFI 3 bytes 000000,System Internal synchronization source is selected.,0.839751,70016-dsradamai-aggb01
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",System Internal synchronization source is selected.,0.839751,70016-dsradamai-aggb01
sent to neighbor <*> 4 0 hold time expired 0 bytes,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.83975,70016-dsradamai-aggb01
neighbor <*> <*> Down BGP Notification <*>,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.83975,70016-dsradamai-aggb01
received from neighbor <*> active 2 8 no supported AFI SAFI 3 bytes 000000,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.83975,70016-dsradamai-aggb01
LDP Neighbor <*> <*> is UP,Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.83975,70016-dsradamai-aggb01
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,0.83975,70016-dsradamai-aggb01
